video_id,, ,Captions,,,
14775138,,,"Blanca Alvarez and her husband risked crossing the border to immigrate into the U.S. and then struggled to make ends meet. They hoped to shelter their children from these harsh realities, but Blanca's daughter Connie reveals how much children can really see of their parents' lives—and the inspiration they draw from their struggles.",,,
15016749,,,"Suka is dance film based on choreography along the idea of rough lines and circular movements.the idea of making the relationship between the camera and the choreography much more fluid and dynamic than it has been traditionally, focussing on the subjective over the objective viewpoint.",,,
15021684,,,"Manfred is an animated short that I made for graduation project for my Bachelor of Art & Technology, as part of 3D computer animation and visual effects studies at the Utrecht school of the Arts. Manfred is the eponymous character in a concept for an animation series of the same name. Each episode features Manfred experiencing an everyday frustration and how he deals with it.",,,
15023343,,,animated short film based on the Batman character.,,,
15257479,,,"This is a hard sell in the art world, as the concurrent show of mostly paintings by masters from the Guggenheim’s collection (Picasso, Modigliani, Kandinsky, and the like) makes eminently clear.",,,
15263537,,,"Train of Thought was made as our graduation film from The Arts Institute at Bournemouth. Although we used digital compositing software, all the animation and models were done by hand, not with CGI. The film took approximately 9 months to complete, from storyboards through to the final edit.",,,
15273408,,,"I'm very exited to present my last project ""The train station"". It is an animated presentation of on still concept (if it makes any sens).",,,
15572863,,,"If the school board is truly serious about the effects of digital drugs, then they should also ban the bristling, heavy beats",,,
15607283,,,paper animation set to the lovely song 'Tatooine',,,
15835305,,,"We interact in realtime controlling several parameters of the visuals and directing the camera movements.
We emphasized the strong dynamic and timbric contrast between the two musical compositions by finding different kinetic and material properties for the two visual counterparts.",,,
15835540,,,"We interact in realtime controlling several parameters of the visuals and directing the camera movements.
We emphasized the strong dynamic and timbric contrast between the two musical compositions by finding different kinetic and material properties for the two visual counterparts.
The monolithic structure of the pieces lends itself to an architectural / sculptural representation, in which the elements are animated and recombined changing the general order but still maintaining the global identity of the work.
The observer is forced / led to change the point of view, explore the object discovering its different aspects and find out that in breaking the perceptual scheme lies the possibility of a new vision.",,,
15928002,,,"As the thin, Black Liquid oozed into the stained carafe, we stood bleary-eyed.",,,
16051959,,,played your video next to the single and it matched up almost flawlessly,,,
16558492,,,One Hundred and Eight is an interactive wall-mounted Installation mainly made out of ordinary garbage bags. Controlled by a microcontroller each of them is selectively inflated and deflated in turn by two cooling fans.Although each plastic bag is mounted stationary the sequences of inflation and deflation create the impression of lively and moving creatures which waft slowly around like a shoal. But as soon a viewer comes close it instantly reacts by drawing back and tentatively following the movements of the observer. As long as he remains in a certain area in front of the installation it dynamically reacts to the viewers motion. As soon it does no longer detect someone close it reorganizes itself after a while and gently restarts wobbling around.,,,
17065636,,,"When I had Reloaded the camera, he was still puffing away.",,,
17138196,,,"An installation exploring motion as a medium similar to traditional painting.Motion and sound alters the speed of color change so one could create quite abstract compositions by just moving their body and making some noise. If an user of the installation is happy with the results they can upload created image to live flickr feed by just pressing a push-button on the black box attached to the wall :) To make the whole thing happen we've used Processing, webcam, Arduino and back projection.",,,
